TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:druglogistics:dosedispensing:SkickaMeddelanden:1:rivtabp20	SE162321000081-0013	Blekinge - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SM	DosApoteken - SkickaMeddelanden - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/SkickaMeddelandenResponderInterface
urn:riv:druglogistics:dosedispensing:SkickaMeddelanden:1:rivtabp20	HSASERVICES-103X	Inera Pascal support	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SM	DosApoteken - SkickaMeddelanden - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/SkickaMeddelandenResponderInterface
urn:riv:druglogistics:dosedispensing:SkickaMeddelanden:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SM	DosApoteken - SkickaMeddelanden - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/SkickaMeddelandenResponderInterface
urn:riv:druglogistics:dosedispensing:SkickaMeddelanden:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SM	DosApoteken - SkickaMeddelanden - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/SkickaMeddelandenResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	SE165562605054-0003	Sörmland - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	SE165562605054-0004	ÖLL - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	SE162321000081-0013	Blekinge - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	HSASERVICES-103X	Inera Pascal support	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraMeddelandeStatus:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UMS	DosApoteken - UppdateraMeddelandeStatus - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/MessagePSCReq/UppdateraMeddelandeStatusResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	SE165562605054-0003	Sörmland - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	SE165562605054-0004	ÖLL - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	SE162321000081-0013	Blekinge - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	HSASERVICES-103X	Inera Pascal support	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:UppdateraVardtagareinformation:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - UV	DosApoteken - UppdateraVardtagareinformation - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/PatientPSCReq/UppdateraVardtagareinformationResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	SE165562605054-0004	ÖLL - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	SE162321000081-0013	Blekinge - Pascal	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	HSASERVICES-103X	Inera Pascal support	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:druglogistics:dosedispensing:SokVardandeEnhet:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	SE165561386532-B01 - SVE	DosApoteken - SokVardandeEnhet - RIVTA20	http://tipws-ext-bamyl.apoteket.sjunet.org/soa-infra/services/default/UnitPSCReq/SokVardandeEnhetResponderInterface
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	HSASERVICES-105M	NPÖ Testklient	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1023	Cert nya qa vp	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	SE165565594230-0008	TGP Test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	HSATEST2-C3C	TGP test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1031	NPÖ Internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:RegistreraSamtyckeVardsystem:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - RegistreraSamtyckeVardsystem	Apoteken - RegistreraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/RegistreraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LFUtskrift:1:rivtabp20	T_SERVICES_SE165565594230-1023	Cert nya qa vp	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LFUtskrift	Apoteken - LFUtskrift	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LFUtskriftResponder/V1
urn:riv:inera:se.apotekensservice:lf:LFUtskrift:1:rivtabp20	SE165565594230-0008	TGP Test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LFUtskrift	Apoteken - LFUtskrift	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LFUtskriftResponder/V1
urn:riv:inera:se.apotekensservice:lf:LFUtskrift:1:rivtabp20	HSATEST2-C3C	TGP test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LFUtskrift	Apoteken - LFUtskrift	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LFUtskriftResponder/V1
urn:riv:inera:se.apotekensservice:lf:LFUtskrift:1:rivtabp20	T_SERVICES_SE165565594230-1031	NPÖ Internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LFUtskrift	Apoteken - LFUtskrift	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LFUtskriftResponder/V1
urn:riv:inera:se.apotekensservice:lf:LFUtskrift:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LFUtskrift	Apoteken - LFUtskrift	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LFUtskriftResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	HSASERVICES-105M	NPÖ Testklient	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1023	Cert nya qa vp	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	SE165565594230-0008	TGP Test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	HSATEST2-C3C	TGP test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1031	NPÖ Internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	T_SITHS_SE2321000040-101C	LiO - PIX2	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:LasLFVardsystem:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - LasLFVardsystem	Apoteken - LasLFVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/LasLFVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	HSASERVICES-105M	NPÖ Testklient	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1023	Cert nya qa vp	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	SE165565594230-0008	TGP Test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	HSATEST2-C3C	TGP test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1031	NPÖ Internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:KontrolleraSamtyckeVardsystem:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - KontrolleraSamtyckeVardsystem	Apoteken - KontrolleraSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/KontrolleraSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:AterkallaSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1023	Cert nya qa vp	APO	Apoteket - läkemedel och doshantering - EXT12	APO - AterkallaSamtyckeVardsystem	Apoteken - AterkallaSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/AterkallaSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:AterkallaSamtyckeVardsystem:1:rivtabp20	SE165565594230-0008	TGP Test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - AterkallaSamtyckeVardsystem	Apoteken - AterkallaSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/AterkallaSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:AterkallaSamtyckeVardsystem:1:rivtabp20	HSATEST2-C3C	TGP test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - AterkallaSamtyckeVardsystem	Apoteken - AterkallaSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/AterkallaSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:AterkallaSamtyckeVardsystem:1:rivtabp20	T_SERVICES_SE165565594230-1031	NPÖ Internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - AterkallaSamtyckeVardsystem	Apoteken - AterkallaSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/AterkallaSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:lf:AterkallaSamtyckeVardsystem:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - AterkallaSamtyckeVardsystem	Apoteken - AterkallaSamtyckeVardsystem	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/AterkallaSamtyckeVardsystemResponder/V1
urn:riv:inera:se.apotekensservice:expo:SokDosmottagare:1:rivtabp20	HSASERVICES-103X	Inera Pascal support	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SokDosmottagare	Apoteken - SokDosmottagare	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SokDosmottagareResponder/V1
urn:riv:inera:se.apotekensservice:expo:SokDosmottagare:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SokDosmottagare	Apoteken - SokDosmottagare	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SokDosmottagareResponder/V1
urn:riv:inera:se.apotekensservice:expo:SokDosmottagare:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SokDosmottagare	Apoteken - SokDosmottagare	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SokDosmottagareResponder/V1
urn:riv:inera:se.apotekensservice:expo:SokDosmottagare:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SokDosmottagare	Apoteken - SokDosmottagare	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SokDosmottagareResponder/V1
urn:riv:inera:se.apotekensservice:or:ForlangOrdinationVard:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - ForlangOrdinationVard - V1	Apoteken - ForlangOrdinationVard - V1	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/ForlangOrdinationVardResponder/V1
urn:riv:inera:se.apotekensservice:or:ForlangOrdinationVard:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - ForlangOrdinationVard - V1	Apoteken - ForlangOrdinationVard - V1	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/ForlangOrdinationVardResponder/V1
urn:riv:inera:se.apotekensservice:or:ForlangOrdinationVard:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	APO	Apoteket - läkemedel och doshantering - EXT12	APO - ForlangOrdinationVard - V1	Apoteken - ForlangOrdinationVard - V1	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/ForlangOrdinationVardResponder/V1
urn:riv:inera:se.apotekensservice:or:SkapaOrdinationVard:1:rivtabp20	HSASERVICES-10H3	Pascal - eOrdination sjunet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SkapaOrdinationVard - V1	Apoteken - SkapaOrdinationVard - V1	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SkapaOrdinationVardResponder/V1
urn:riv:inera:se.apotekensservice:or:SkapaOrdinationVard:1:rivtabp20	HSASERVICES-10H2	Pascal - eOrdination internet	APO	Apoteket - läkemedel och doshantering - EXT12	APO - SkapaOrdinationVard - V1	Apoteken - SkapaOrdinationVard - V1	http://ine-sit-intern-vip-anp:11005/tjanstebryggan/SkapaOrdinationVardResponder/V1
